YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,AS,124,N593AS,FAI,SEA,0625,0614,-11,29,0643,205,220,188,1533,1051,3,1050,1054,4,0,0,,,,,,
2015,1,1,4,B6,70,N228JB,FLL,BOS,0625,0624,-1,13,0637,180,186,169,1237,0926,4,0925,0930,5,0,0,,,,,,
2015,1,1,4,B6,966,N580JB,RSW,BOS,0625,0628,3,9,0637,178,178,163,1249,0920,6,0923,0926,3,0,0,,,,,,
2015,1,1,4,DL,891,N924DN,MIA,ATL,0625,0621,-4,16,0637,120,105,84,594,0801,5,0825,0806,-19,0,0,,,,,,
2015,1,1,4,DL,2234,N970DL,BWI,MSP,0625,0709,44,10,0719,171,163,149,936,0848,4,0816,0852,36,0,0,,0,0,36,0,0
2015,1,1,4,DL,2480,N979AT,MDT,ATL,0625,0619,-6,15,0634,146,117,97,620,0811,5,0851,0816,-35,0,0,,,,,,
2015,1,1,4,B6,2180,N368JB,EWR,BOS,0625,0619,-6,16,0635,68,63,40,200,0715,7,0733,0722,-11,0,0,,,,,,
2015,1,1,4,EV,5221,N921EV,SCE,DTW,0625,0610,-15,10,0620,87,77,60,301,0720,7,0752,0727,-25,0,0,,,,,,
2015,1,1,4,F9,308,N935FR,GEG,DEN,0625,0618,-7,18,0636,132,133,108,836,0924,7,0937,0931,-6,0,0,,,,,,
2015,1,1,4,MQ,3609,N836MQ,LEX,DFW,0625,,,,,160,,,785,,,0805,,,0,1,B,,,,,
2015,1,1,4,MQ,3634,N606MQ,VPS,DFW,0625,,,,,135,,,641,,,0840,,,0,1,B,,,,,
2015,1,1,4,NK,969,N516NK,BWI,ORD,0625,0619,-6,12,0631,129,139,116,622,0727,11,0734,0738,4,0,0,,,,,,
2015,1,1,4,OO,6557,N889AS,SBA,PHX,0625,0622,-3,25,0647,90,105,68,455,0855,12,0855,0907,12,0,0,,,,,,
2015,1,1,4,OO,6564,N896SK,SBP,PHX,0625,0617,-8,19,0636,101,98,73,509,0849,6,0906,0855,-11,0,0,,,,,,
2015,1,1,4,EV,4418,N14153,PNS,IAH,0626,0620,-6,10,0630,106,108,89,489,0759,9,0812,0808,-4,0,0,,,,,,
2015,1,1,4,OO,6230,N727SK,COS,DEN,0626,0620,-6,19,0639,53,50,22,73,0701,9,0719,0710,-9,0,0,,,,,,
2015,1,1,4,EV,3272,N23139,CLE,ORD,0627,0623,-4,15,0638,87,81,60,315,0638,6,0654,0644,-10,0,0,,,,,,
2015,1,1,4,HA,104,N477HA,LIH,HNL,0628,0621,-7,6,0627,32,30,18,102,0645,6,0700,0651,-9,0,0,,,,,,
2015,1,1,4,OO,7396,N675BR,TWF,SLC,0628,0627,-1,21,0648,52,54,30,175,0718,3,0720,0721,1,0,0,,,,,,
2015,1,1,4,DL,1592,N723TW,SAN,ATL,0629,0628,-1,16,0644,241,223,202,1892,1306,5,1330,1311,-19,0,0,,,,,,
2015,1,1,4,UA,195,N69818,BDL,ORD,0630,0641,11,12,0653,159,153,137,783,0810,4,0809,0814,5,0,0,,,,,,
2015,1,1,4,US,649,N912UY,LAX,PHX,0630,0625,-5,17,0642,79,88,53,370,0835,18,0849,0853,4,0,0,,,,,,
2015,1,1,4,US,674,N831AW,EWR,PHX,0630,0630,0,21,0651,341,363,339,2133,1030,3,1011,1033,22,0,0,,22,0,0,0,0
2015,1,1,4,US,835,N293AY,PHL,CLT,0630,0630,0,13,0643,104,102,81,449,0804,8,0814,0812,-2,0,0,,,,,,
2015,1,1,4,UA,572,N404UA,AUS,IAH,0630,0658,28,18,0716,61,53,30,140,0746,5,0731,0751,20,0,0,,0,0,20,0,0
2015,1,1,4,UA,577,N458UA,SFO,EWR,0630,0746,76,15,0801,329,308,286,2565,1547,7,1459,1554,55,0,0,,0,0,55,0,0
2015,1,1,4,OO,5628,N507CA,RNO,SFO,0630,0619,-11,33,0652,73,78,41,192,0733,4,0743,0737,-6,0,0,,,,,,
2015,1,1,4,WN,4570,N8611F,SEA,MDW,0630,0634,4,10,0644,240,227,212,1733,1216,5,1230,1221,-9,0,0,,,,,,
2015,1,1,4,WN,660,N275WN,SJU,TPA,0630,0629,-1,16,0645,190,194,173,1237,0838,5,0840,0843,3,0,0,,,,,,
2015,1,1,4,UA,1231,N17229,HNL,LAX,0630,0632,2,17,0649,338,321,289,2556,1338,15,1408,1353,-15,0,0,,,,,,
2015,1,1,4,US,401,N732US,CLT,PHL,0630,0623,-7,27,0650,93,99,68,449,0758,4,0803,0802,-1,0,0,,,,,,
2015,1,1,4,US,433,N601AW,JFK,PHX,0630,0628,-2,17,0645,348,355,334,2153,1019,4,1018,1023,5,0,0,,,,,,
2015,1,1,4,US,567,N524UW,SAN,PHX,0630,0623,-7,17,0640,83,97,48,304,0828,32,0853,0900,7,0,0,,,,,,
2015,1,1,4,US,595,N519UW,ONT,PHX,0630,0914,164,14,0928,74,66,48,325,1116,4,0844,1120,156,0,0,,0,0,0,0,156
2015,1,1,4,AA,148,N3EJAA,MIA,CLT,0630,0624,-6,15,0639,125,120,96,650,0815,9,0835,0824,-11,0,0,,,,,,
2015,1,1,4,AA,330,N3EWAA,PBI,ORD,0630,0626,-4,12,0638,190,202,171,1144,0829,19,0840,0848,8,0,0,,,,,,
2015,1,1,4,AA,1381,N492AA,EWR,DFW,0630,0627,-3,17,0644,245,258,232,1372,0936,9,0935,0945,10,0,0,,,,,,
2015,1,1,4,AS,157,N762AS,ANC,OTZ,0630,0622,-8,17,0639,102,100,78,548,0757,5,0812,0802,-10,0,0,,,,,,
2015,1,1,4,AS,499,N551AS,SAN,SEA,0630,0627,-3,16,0643,180,174,145,1050,0908,13,0930,0921,-9,0,0,,,,,,
2015,1,1,4,AS,573,N467AS,SAN,PDX,0630,0624,-6,17,0641,160,158,136,933,0857,5,0910,0902,-8,0,0,,,,,,
2015,1,1,4,B6,23,N937JB,JFK,LAX,0630,0627,-3,16,0643,377,384,358,2475,0941,10,0947,0951,4,0,0,,,,,,
2015,1,1,4,B6,1099,N508JB,LGA,MCO,0630,0629,-1,13,0642,181,152,136,950,0858,3,0931,0901,-30,0,0,,,,,,
2015,1,1,4,B6,929,N526JB,JFK,RSW,0630,0628,-2,14,0642,195,180,162,1074,0924,4,0945,0928,-17,0,0,,,,,,
2015,1,1,4,B6,1285,N184JB,BOS,PIT,0630,0649,19,10,0659,118,101,87,496,0826,4,0828,0830,2,0,0,,,,,,
2015,1,1,4,DL,418,N706TW,SFO,JFK,0630,0628,-2,15,0643,325,307,284,2586,1427,8,1455,1435,-20,0,0,,,,,,
2015,1,1,4,DL,783,N962DN,MSP,ATL,0630,0626,-4,26,0652,158,146,112,907,0944,8,1008,0952,-16,0,0,,,,,,
2015,1,1,4,DL,1984,N946DN,AUS,ATL,0630,0625,-5,13,0638,127,110,93,813,0911,4,0937,0915,-22,0,0,,,,,,
2015,1,1,4,DL,2114,N397DA,COS,ATL,0630,0632,2,30,0702,175,166,131,1184,1113,5,1125,1118,-7,0,0,,,,,,
2015,1,1,4,DL,2283,N695DL,DTW,ATL,0630,0628,-2,12,0640,135,106,88,594,0808,6,0845,0814,-31,0,0,,,,,,
2015,1,1,4,DL,2370,N339NB,MSY,LGA,0630,0624,-6,13,0637,168,171,137,1183,0954,21,1018,1015,-3,0,0,,,,,,
2015,1,1,4,DL,1598,N669DN,SEA,ATL,0630,0631,1,29,0700,275,287,245,2182,1405,13,1405,1418,13,0,0,,,,,,
2015,1,1,4,DL,1809,N970AT,EWR,ATL,0630,0629,-1,12,0641,167,130,114,746,0835,4,0917,0839,-38,0,0,,,,,,
2015,1,1,4,DL,1872,N6705Y,TPA,ATL,0630,0629,-1,9,0638,88,74,61,406,0739,4,0758,0743,-15,0,0,,,,,,
2015,1,1,4,EV,2549,N909EV,BPT,DFW,0630,0630,0,13,0643,70,71,46,270,0729,12,0740,0741,1,0,0,,,,,,
2015,1,1,4,EV,3261,N13123,RIC,IAD,0630,0629,-1,9,0638,57,51,28,100,0706,14,0727,0720,-7,0,0,,,,,,
2015,1,1,4,EV,3929,N13118,EWR,JAX,0630,0630,0,20,0650,159,146,120,820,0850,6,0909,0856,-13,0,0,,,,,,
2015,1,1,4,EV,4306,N13970,GPT,IAH,0630,0623,-7,9,0632,87,89,72,376,0744,8,0757,0752,-5,0,0,,,,,,
2015,1,1,4,F9,295,N202FR,TPA,DEN,0630,0750,80,13,0803,245,234,214,1506,0937,7,0835,0944,69,0,0,,0,0,69,0,0
2015,1,1,4,F9,711,N203FR,RSW,DEN,0630,0647,17,11,0658,254,246,229,1607,0847,6,0844,0853,9,0,0,,,,,,
2015,1,1,4,F9,1246,N912FR,DEN,DFW,0630,0634,4,10,0644,110,123,96,641,0920,17,0920,0937,17,0,0,,13,0,0,0,4
2015,1,1,4,F9,1108,N947FR,CLE,MCO,0630,0628,-2,11,0639,140,136,115,895,0834,10,0850,0844,-6,0,0,,,,,,
2015,1,1,4,MQ,2913,N600MQ,GPT,DFW,0630,,,,,115,,,500,,,0825,,,0,1,B,,,,,
2015,1,1,4,MQ,3649,N935MQ,MGM,DFW,0630,,,,,135,,,622,,,0845,,,0,1,B,,,,,
2015,1,1,4,OO,2604,N693BR,SAN,LAX,0630,0620,-10,17,0637,55,49,25,109,0702,7,0725,0709,-16,0,0,,,,,,
2015,1,1,4,NK,379,N503NK,ACY,MYR,0630,0621,-9,36,0657,95,114,73,466,0810,5,0805,0815,10,0,0,,,,,,
2015,1,1,4,OO,5381,N937SW,STC,ORD,0630,0623,-7,37,0700,86,100,52,394,0752,11,0756,0803,7,0,0,,,,,,
2015,1,1,4,OO,4553,N820SK,BOI,LAX,0630,0624,-6,30,0654,130,127,90,674,0724,7,0740,0731,-9,0,0,,,,,,
2015,1,1,4,OO,5186,N471CA,SFO,SAN,0630,0637,7,14,0651,92,81,64,447,0755,3,0802,0758,-4,0,0,,,,,,
2015,1,1,4,OO,5581,N755SK,MSP,LAX,0630,0630,0,18,0648,240,252,217,1535,0825,17,0830,0842,12,0,0,,,,,,
2015,1,1,4,OO,6588,N885AS,BFL,PHX,0630,0630,0,15,0645,93,92,71,425,0856,6,0903,0902,-1,0,0,,,,,,
2015,1,1,4,UA,1534,N75432,TPA,ORD,0631,0629,-2,12,0641,168,165,144,1012,0805,9,0819,0814,-5,0,0,,,,,,
2015,1,1,4,EV,5764,N832AS,ORD,IAD,0632,0627,-5,14,0641,112,100,77,589,0858,9,0924,0907,-17,0,0,,,,,,
2015,1,1,4,HA,114,N493HA,HNL,OGG,0632,0627,-5,9,0636,36,35,20,100,0656,6,0708,0702,-6,0,0,,,,,,
2015,1,1,4,B6,675,N294JB,JFK,MSY,0633,0625,-8,23,0648,211,221,194,1182,0902,4,0904,0906,2,0,0,,,,,,
2015,1,1,4,OO,5297,N908SW,MKE,ORD,0633,0623,-10,12,0635,54,39,21,67,0656,6,0727,0702,-25,0,0,,,,,,
2015,1,1,4,UA,410,N403UA,MIA,ORD,0635,0633,-2,36,0709,200,221,174,1197,0903,11,0855,0914,19,0,0,,19,0,0,0,0
2015,1,1,4,US,700,N675AW,SEA,PHL,0635,0627,-8,12,0639,301,286,263,2378,1402,11,1436,1413,-23,0,0,,,,,,
2015,1,1,4,WN,1926,N7745A,SAT,ATL,0635,0634,-1,10,0644,135,126,103,874,0927,13,0950,0940,-10,0,0,,,,,,
2015,1,1,4,WN,1119,N965WN,PDX,MDW,0635,0632,-3,9,0641,235,232,218,1751,1219,5,1230,1224,-6,0,0,,,,,,
2015,1,1,4,US,474,N604AW,LAS,PHX,0635,0628,-7,12,0640,71,65,46,255,0826,7,0846,0833,-13,0,0,,,,,,
2015,1,1,4,AA,129,N4WPAA,JAX,DFW,0635,0648,13,13,0701,170,165,141,918,0822,11,0825,0833,8,0,0,,,,,,
2015,1,1,4,AA,1349,N4XJAA,MSY,DFW,0635,,,,,100,,,447,,,0815,,,0,1,B,,,,,
2015,1,1,4,AA,1543,N486AA,PIT,DFW,0635,0627,-8,12,0639,200,181,162,1067,0821,7,0855,0828,-27,0,0,,,,,,
2015,1,1,4,AA,2220,N586AA,COS,DFW,0635,0623,-12,25,0648,120,123,88,592,0916,10,0935,0926,-9,0,0,,,,,,
2015,1,1,4,AS,240,N569AS,SEA,SAN,0635,0629,-6,24,0653,163,161,133,1050,0906,4,0918,0910,-8,0,0,,,,,,
2015,1,1,4,AS,576,N323AS,PDX,SAN,0635,0628,-7,14,0642,139,134,117,933,0839,3,0854,0842,-12,0,0,,,,,,
2015,1,1,4,AS,724,N612AS,SEA,SLC,0635,0625,-10,24,0649,121,121,93,689,0922,4,0936,0926,-10,0,0,,,,,,
2015,1,1,4,B6,475,N599JB,PVD,MCO,0635,0629,-6,37,0706,190,204,155,1072,0941,12,0945,0953,8,0,0,,,,,,
2015,1,1,4,B6,1467,N216JB,HPN,PBI,0635,0624,-11,9,0633,176,161,146,1056,0859,6,0931,0905,-26,0,0,,,,,,
2015,1,1,4,AA,1441,N3GYAA,JFK,LAS,0635,0656,21,24,0720,350,374,342,2248,1002,8,0925,1010,45,0,0,,24,0,21,0,0
2015,1,1,4,DL,2005,N990DL,MLB,ATL,0635,0632,-3,10,0642,95,81,65,442,0747,6,0810,0753,-17,0,0,,,,,,
2015,1,1,4,DL,2290,N963DN,PIT,ATL,0635,0633,-2,11,0644,129,90,74,526,0758,5,0844,0803,-41,0,0,,,,,,
2015,1,1,4,DL,1864,N360NW,SAN,MSP,0635,0632,-3,17,0649,224,217,190,1532,1159,10,1219,1209,-10,0,0,,,,,,
2015,1,1,4,EV,5579,N136EV,ABE,ATL,0635,0628,-7,13,0641,139,126,110,692,0831,3,0854,0834,-20,0,0,,,,,,
2015,1,1,4,MQ,3443,N635MQ,SPI,DFW,0635,,,,,135,,,630,,,0850,,,0,1,B,,,,,
2015,1,1,4,OO,4758,N440SW,PLN,DTW,0635,0626,-9,37,0703,79,87,41,243,0744,9,0754,0753,-1,0,0,,,,,,
2015,1,1,4,OO,3460,N219AG,PDX,ONT,0635,0635,0,12,0647,134,121,105,838,0832,4,0849,0836,-13,0,0,,,,,,
2015,1,1,4,UA,665,N401UA,RSW,EWR,0638,0632,-6,10,0642,172,163,144,1068,0906,9,0930,0915,-15,0,0,,,,,,
2015,1,1,4,DL,1056,N922DX,SJC,MSP,0639,0634,-5,14,0648,231,234,214,1576,1222,6,1230,1228,-2,0,0,,,,,,
2015,1,1,4,OO,4577,N455SW,CIU,DTW,0640,0637,-3,19,0656,84,70,45,284,0741,6,0804,0747,-17,0,0,,,,,,
2015,1,1,4,US,1718,N939UW,MCO,CLT,0640,0637,-3,10,0647,96,91,71,468,0758,10,0816,0808,-8,0,0,,,,,,
2015,1,1,4,US,1943,N508AY,BWI,CLT,0640,0637,-3,22,0659,94,95,67,361,0806,6,0814,0812,-2,0,0,,,,,,
2015,1,1,4,US,1946,N915US,EWR,CLT,0640,0648,8,11,0659,121,104,88,529,0827,5,0841,0832,-9,0,0,,,,,,
2015,1,1,4,WN,795,N968WN,AUS,ATL,0640,0637,-3,12,0649,130,114,96,813,0925,6,0950,0931,-19,0,0,,,,,,
2015,1,1,4,WN,692,N221WN,CAK,MCO,0640,0636,-4,9,0645,150,138,122,861,0847,7,0910,0854,-16,0,0,,,,,,
2015,1,1,4,WN,1170,N902WN,FLL,LAS,0640,0639,-1,10,0649,330,316,303,2173,0852,3,0910,0855,-15,0,0,,,,,,
2015,1,1,4,WN,653,N934WN,MKE,LAS,0640,0635,-5,11,0646,245,238,221,1524,0827,6,0845,0833,-12,0,0,,,,,,
2015,1,1,4,WN,890,N717SA,PHX,MDW,0640,0633,-7,21,0654,195,186,160,1444,1034,5,1055,1039,-16,0,0,,,,,,
2015,1,1,4,WN,832,N8616C,SJC,LAS,0640,0640,0,10,0650,85,80,63,386,0753,7,0805,0800,-5,0,0,,,,,,
2015,1,1,4,UA,1284,N11206,LAS,EWR,0640,0639,-1,10,0649,289,253,234,2227,1343,9,1429,1352,-37,0,0,,,,,,
2015,1,1,4,UA,1748,N16703,ORD,EWR,0640,0643,3,12,0655,125,124,82,719,0917,30,0945,0947,2,0,0,,,,,,
2015,1,1,4,AA,1305,N456AA,DSM,DFW,0640,0633,-7,32,0705,140,144,105,624,0850,7,0900,0857,-3,0,0,,,,,,
2015,1,1,4,AA,1285,N576AA,IAH,DFW,0640,,,,,70,,,224,,,0750,,,0,1,B,,,,,
2015,1,1,4,AA,1562,N475AA,RIC,DFW,0640,0636,-4,17,0653,220,217,188,1158,0901,12,0920,0913,-7,0,0,,,,,,
2015,1,1,4,AS,548,N306AS,BLI,SEA,0640,0632,-8,26,0658,37,59,26,93,0724,7,0717,0731,14,0,0,,,,,,
2015,1,1,4,AS,558,N307AS,PDX,LAX,0640,0643,3,10,0653,144,136,110,834,0843,16,0904,0859,-5,0,0,,,,,,
2015,1,1,4,AS,560,N435AS,SEA,PSP,0640,0636,-4,12,0648,152,140,124,987,0852,4,0912,0856,-16,0,0,,,,,,
2015,1,1,4,AS,569,N471AS,LAX,PDX,0640,0639,-1,16,0655,150,144,124,834,0859,4,0910,0903,-7,0,0,,,,,,
2015,1,1,4,AS,662,N302AS,SEA,DFW,0640,0633,-7,18,0651,222,239,211,1660,1222,10,1222,1232,10,0,0,,,,,,
2015,1,1,4,AS,709,N769AS,SLC,SJC,0640,0747,67,28,0815,123,106,75,584,0830,3,0743,0833,50,0,0,,0,0,0,0,50
2015,1,1,4,AA,2476,N3LEAA,BDL,MIA,0640,0634,-6,13,0647,206,232,164,1194,0931,55,1006,1026,20,0,0,,20,0,0,0,0
2015,1,1,4,DL,1332,N540US,RSW,ATL,0640,0640,0,14,0654,108,100,81,515,0815,5,0828,0820,-8,0,0,,,,,,
2015,1,1,4,DL,2135,N990AT,TPA,LGA,0640,0634,-6,12,0646,154,149,128,1010,0854,9,0914,0903,-11,0,0,,,,,,
2015,1,1,4,DL,2276,N909DE,MCO,LGA,0640,0638,-2,14,0652,153,148,125,950,0857,9,0913,0906,-7,0,0,,,,,,
2015,1,1,4,DL,2566,N913DN,SFO,MSP,0640,0636,-4,13,0649,228,227,206,1589,1215,8,1228,1223,-5,0,0,,,,,,
2015,1,1,4,EV,2506,N904EV,CRP,DFW,0640,0638,-2,14,0652,80,71,52,354,0744,5,0800,0749,-11,0,0,,,,,,
2015,1,1,4,EV,2555,N830AS,SHV,DFW,0640,0656,16,15,0711,65,63,42,190,0753,6,0745,0759,14,0,0,,,,,,
2015,1,1,4,EV,2561,N877AS,BTR,DFW,0640,0639,-1,15,0654,85,94,64,383,0758,15,0805,0813,8,0,0,,,,,,
2015,1,1,4,EV,2537,N902EV,MLU,DFW,0640,0643,3,11,0654,80,67,52,293,0746,4,0800,0750,-10,0,0,,,,,,
2015,1,1,4,MQ,2775,N613MQ,PIA,DFW,0640,,,,,145,,,672,,,0905,,,0,1,B,,,,,
2015,1,1,4,MQ,2966,N855MQ,ROW,DFW,0640,,,,,85,,,435,,,0905,,,0,1,B,,,,,
2015,1,1,4,MQ,3359,N905MQ,FWA,DFW,0640,,,,,170,,,859,,,0830,,,0,1,B,,,,,
2015,1,1,4,MQ,3476,N653MQ,CHS,MIA,0640,0634,-6,36,0710,100,117,74,489,0824,7,0820,0831,11,0,0,,,,,,
2015,1,1,4,MQ,3589,N692MQ,GSO,MIA,0640,0637,-3,36,0713,136,138,99,710,0852,3,0856,0855,-1,0,0,,,,,,
2015,1,1,4,NK,705,N588NK,LGA,FLL,0640,0828,108,19,0847,186,175,147,1076,1114,9,0946,1123,97,0,0,,97,0,0,0,0
2015,1,1,4,NK,567,N504NK,DTW,ATL,0640,0638,-2,10,0648,114,105,85,594,0813,10,0834,0823,-11,0,0,,,,,,
2015,1,1,4,NK,417,N587NK,DTW,FLL,0640,0643,3,11,0654,186,167,150,1127,0924,6,0946,0930,-16,0,0,,,,,,
2015,1,1,4,OO,3456,N217AG,PDX,BUR,0640,0638,-2,22,0700,130,129,104,817,0844,3,0850,0847,-3,0,0,,,,,,
2015,1,1,4,OO,5492,N703SK,MSN,ORD,0640,0643,3,31,0714,57,71,28,108,0742,12,0737,0754,17,0,0,,14,0,3,0,0
2015,1,1,4,OO,6495,N932EV,COS,LAX,0640,0634,-6,30,0704,165,151,115,833,0759,6,0825,0805,-20,0,0,,,,,,
2015,1,1,4,OO,5291,N564SW,GCC,DEN,0642,0642,0,16,0658,107,91,66,313,0804,9,0829,0813,-16,0,0,,,,,,
2015,1,1,4,UA,536,N852UA,LAX,IAH,0644,0636,-8,12,0648,197,183,164,1379,1132,7,1201,1139,-22,0,0,,,,,,
2015,1,1,4,UA,259,N427UA,SNA,IAH,0645,0653,8,16,0709,200,177,156,1346,1145,5,1205,1150,-15,0,0,,,,,,
2015,1,1,4,UA,792,N802UA,BUF,ORD,0645,0718,33,23,0741,106,110,85,473,0806,2,0731,0808,37,0,0,,4,0,33,0,0
2015,1,1,4,VX,922,N361VA,SFO,LAX,0645,0638,-7,9,0647,80,71,54,337,0741,8,0805,0749,-16,0,0,,,,,,
2015,1,1,4,WN,3213,N8612K,DAL,MDW,0645,0649,4,8,0657,140,110,95,793,0832,7,0905,0839,-26,0,0,,,,,,
2015,1,1,4,WN,2599,N912WN,LIT,DAL,0645,0648,3,9,0657,75,70,56,296,0753,5,0800,0758,-2,0,0,,,,,,
2015,1,1,4,WN,2199,N400WN,MHT,MCO,0645,0645,0,9,0654,205,187,171,1142,0945,7,1010,0952,-18,0,0,,,,,,
2015,1,1,4,WN,3739,N780SW,ALB,MCO,0645,0644,-1,9,0653,195,167,153,1073,0926,5,1000,0931,-29,0,0,,,,,,
2015,1,1,4,WN,1188,N783SW,SAT,BWI,0645,0642,-3,6,0648,185,163,153,1407,1021,4,1050,1025,-25,0,0,,,,,,
2015,1,1,4,WN,4563,N642WN,OKC,ATL,0645,0641,-4,35,0716,125,131,90,761,0946,6,0950,0952,2,0,0,,,,,,
2015,1,1,4,US,593,N163US,SNA,PHX,0645,0645,0,15,0700,86,74,50,338,0850,9,0911,0859,-12,0,0,,,,,,
2015,1,1,4,AA,323,N520AA,DFW,STL,0645,,,,,95,,,550,,,0820,,,0,1,B,,,,,
2015,1,1,4,AA,1107,N3ADAA,LGA,DFW,0645,0641,-4,16,0657,255,256,229,1389,0946,11,1000,0957,-3,0,0,,,,,,
2015,1,1,4,AA,1234,N3MCAA,LAS,ORD,0645,0641,-4,12,0653,210,196,175,1514,1148,9,1215,1157,-18,0,0,,,,,,
2015,1,1,4,AA,1283,N3CRAA,BNA,MIA,0645,0641,-4,21,0702,140,132,104,806,0946,7,1005,0953,-12,0,0,,,,,,
2015,1,1,4,AA,1287,N3BBAA,MSP,MIA,0645,0714,29,26,0740,225,212,179,1501,1139,7,1130,1146,16,0,0,,0,0,16,0,0
2015,1,1,4,AA,1300,N3FRAA,SNA,DFW,0645,0645,0,22,0707,185,171,143,1205,1130,6,1150,1136,-14,0,0,,,,,,
2015,1,1,4,AA,2326,N3KEAA,MIA,DCA,0645,0718,33,16,0734,150,148,127,919,0941,5,0915,0946,31,0,0,,0,0,0,31,0
2015,1,1,4,B6,318,N183JB,JFK,BOS,0645,0638,-7,23,0701,71,66,38,187,0739,5,0756,0744,-12,0,0,,,,,,
2015,1,1,4,B6,1137,N374JB,BOS,DTW,0645,0642,-3,15,0657,145,136,112,632,0849,9,0910,0858,-12,0,0,,,,,,
2015,1,1,4,DL,716,N944DL,OMA,ATL,0645,0637,-8,27,0704,144,,,821,1447,4,1009,1451,,1,0,,,,,,
2015,1,1,4,DL,765,N329NB,PIT,MSP,0645,0642,-3,11,0653,154,134,114,726,0747,9,0819,0756,-23,0,0,,,,,,
2015,1,1,4,DL,801,N633DL,SNA,ATL,0645,0641,-4,23,0704,256,239,207,1919,1331,9,1401,1340,-21,0,0,,,,,,
2015,1,1,4,DL,827,N678DL,FLL,ATL,0645,0639,-6,13,0652,114,101,81,581,0813,7,0839,0820,-19,0,0,,,,,,
2015,1,1,4,DL,860,N324NB,SNA,MSP,0645,0642,-3,23,0705,225,220,188,1522,1213,9,1230,1222,-8,0,0,,,,,,
2015,1,1,4,DL,886,N918DL,ATL,LGA,0645,0644,-1,31,0715,128,137,97,762,0852,9,0853,0901,8,0,0,,,,,,
2015,1,1,4,DL,1135,N309DE,BHM,ATL,0645,0644,-1,9,0653,69,44,30,134,0823,5,0854,0828,-26,0,0,,,,,,
2015,1,1,4,DL,1324,N908DE,BNA,ATL,0645,0642,-3,15,0657,74,57,36,214,0833,6,0859,0839,-20,0,0,,,,,,
2015,1,1,4,AA,1449,N3KDAA,FLL,DFW,0645,,,,,195,,,1119,,,0900,,,0,1,B,,,,,
2015,1,1,4,DL,246,N391DA,SAN,JFK,0645,0642,-3,15,0657,314,286,264,2446,1421,7,1459,1428,-31,0,0,,,,,,
2015,1,1,4,AA,2395,N469AA,BHM,DFW,0645,0644,-1,12,0656,135,131,103,597,0839,16,0900,0855,-5,0,0,,,,,,
2015,1,1,4,EV,4438,N26141,HOB,IAH,0645,,,,,97,,,501,,,0922,,,0,1,B,,,,,
2015,1,1,4,EV,6042,N21144,LNK,DEN,0645,0717,32,20,0737,99,95,69,423,0746,6,0724,0752,28,0,0,,0,0,0,0,28
2015,1,1,4,F9,110,N206FR,DEN,MSP,0645,0711,26,9,0720,115,105,88,680,0948,8,0940,0956,16,0,0,,0,0,16,0,0
2015,1,1,4,F9,782,N219FR,LAS,DEN,0645,0642,-3,18,0700,109,120,90,628,0930,12,0934,0942,8,0,0,,,,,,
2015,1,1,4,F9,268,N921FR,SNA,DEN,0645,0638,-7,23,0701,145,144,114,846,0955,7,1010,1002,-8,0,0,,,,,,
2015,1,1,4,MQ,2965,N637MQ,SGF,DFW,0645,,,,,95,,,364,,,0820,,,0,1,B,,,,,
2015,1,1,4,MQ,3009,N651MQ,CMI,DFW,0645,0642,-3,12,0654,145,139,117,693,0851,10,0910,0901,-9,0,0,,,,,,
2015,1,1,4,MQ,3431,N820MQ,COU,DFW,0645,,,,,120,,,489,,,0845,,,0,1,B,,,,,
2015,1,1,4,NK,301,N626NK,BWI,FLL,0645,0649,4,11,0700,157,142,125,925,0905,6,0922,0911,-11,0,0,,,,,,
2015,1,1,4,NK,725,N525NK,MCI,IAH,0645,0637,-8,10,0647,110,126,108,643,0835,8,0835,0843,8,0,0,,,,,,
2015,1,1,4,OO,6262,N953SW,GTF,DEN,0645,0636,-9,12,0648,117,115,87,624,0815,16,0842,0831,-11,0,0,,,,,,
2015,1,1,4,OO,4811,N443SW,BNA,CVG,0645,0637,-8,16,0653,72,66,45,230,0838,5,0857,0843,-14,0,0,,,,,,
2015,1,1,4,OO,6502,N785SK,SNA,SFO,0645,0657,12,16,0713,95,82,63,372,0816,3,0820,0819,-1,0,0,,,,,,
2015,1,1,4,OO,6523,N754SK,PHX,LAX,0645,0701,16,17,0718,96,82,61,370,0719,4,0721,0723,2,0,0,,,,,,
2015,1,1,4,OO,4974,N792SK,ATL,IAH,0646,0642,-4,16,0658,136,147,121,689,0759,10,0802,0809,7,0,0,,,,,,
